amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
249-2643606-7909451		2025-12-31T18:44:23+09:00	2026-01-03T12:59:33+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 起毛インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	2	JPY	3180.0	289.0								岡山県	712-8032	JP	
503-1684205-5696658		2025-12-31T17:53:07+09:00	2026-01-03T12:53:19+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] カップ付きインナー ブラトップ アンダーゴムなし カップ付きタンクトップ レディース シームレスブラ アンダーゴムフリー 速乾 ストレッチ素材 インナー ノンワイヤー 大きいサイズ シームレス 防寒 保温 ノンワイヤーブラジャー(JP, アルファベット, M, ブラック)	30713-A-01	B0FTZ764P5	Shipped	1	JPY	1590.0	145.0								東京都	120-0046	JP	
503-5183412-0207063		2025-12-31T17:52:44+09:00	2026-01-03T13:02:06+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 起毛インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0								富山県	933-0918	JP	
503-5516987-9843068		2025-12-31T17:28:08+09:00	2026-01-03T12:54:57+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								福岡県	807-0845	JP	
249-2033681-3219052		2025-12-31T17:16:13+09:00	2025-12-31T17:18:15+09:00	Cancelled	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99		0											埼玉県	330-0061	JP	
250-2420231-5823826	250-2420231-5823826	2025-12-31T16:32:06+09:00	2026-01-01T00:34:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-B-06	B0FLXB89TJ	Shipped	1	JPY	1798.0	163.0								山口県	740-0034	JP	
503-9413189-8247059	503-9413189-8247059	2025-12-31T16:20:25+09:00	2026-01-01T02:25:24+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1298.0	118.0								静岡県	430-0841	JP	
250-3259393-8847836		2025-12-31T14:19:57+09:00	2026-01-03T12:51:21+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								群馬県	372-0045	JP	
249-3398206-3204667	249-3398206-3204667	2025-12-31T14:16:37+09:00	2026-01-01T06:08:01+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-A-01	B0FM3JKLJ3	Shipped	1	JPY	1000.0	91.0								栃木県	321-0942	JP	
250-9611155-2138267	250-9611155-2138267	2025-12-31T13:42:55+09:00	2025-12-31T23:52:42+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き M/L/XL/2XL/3XL 大きいサイズ 運気アップ イ 	30817R-D-01	B0FM3MLC1J	Shipped	1	JPY	1298.0	118.0								沖縄県	901-2134	JP	
250-9611155-2138267	250-9611155-2138267	2025-12-31T13:42:55+09:00	2025-12-31T23:52:42+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1298.0	118.0								沖縄県	901-2134	JP	
250-3247772-6282205	250-3247772-6282205	2025-12-31T13:25:30+09:00	2025-12-31T22:05:40+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-E-01	B0FM3FW7KV	Shipped	1	JPY	1298.0	118.0								大阪府	544-0025	JP	
250-8150086-1112644	250-8150086-1112644	2025-12-31T13:24:12+09:00	2025-12-31T23:21:12+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	91.0								大阪府	544-0025	JP	
503-1574596-9943044		2025-12-31T13:20:40+09:00	2026-01-02T17:41:02+09:00	Cancelled	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99		0	JPY	4336.0	434.0								兵庫県	675-0111	JP	
249-9038136-2366223		2025-12-31T12:42:18+09:00	2026-01-03T12:50:17+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, XL, ブラック)	30718-C-01	B0FXBHGYZ4	Shipped	1	JPY	1590.0	145.0								宮城県	980-0021	JP	
249-9506899-2548653		2025-12-31T11:48:25+09:00	2026-01-03T12:49:11+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								広島県	731-0233	JP	
249-7194573-3980624		2025-12-31T11:32:08+09:00	2026-01-03T12:48:37+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 起毛インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0								和歌山県	643-0811	JP	
249-4133234-5495801	249-4133234-5495801	2025-12-31T11:26:11+09:00	2026-01-02T01:23:30+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-B-01	B0FLTFV6N2	Shipped	1	JPY	1898.0	173.0								愛知県	465-0048	JP	
249-1167342-8335012		2025-12-31T11:12:44+09:00	2026-01-03T12:50:07+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース シームレス ショーツ 綿混 ハイウエスト 還暦 大きいサイズ 深履き｜健康運・金運アップ 冷え対策・還暦祝いにも｜M/L/XL/2XL (JP, アルファベット, 2XL, レッド)	30827R-D-01	B0G3WBNNYB	Shipped	1	JPY	1000.0	91.0								埼玉県	349-1203	JP	
249-4832676-4880603		2025-12-31T10:59:16+09:00	2026-01-03T12:48:01+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								広島県	729-0417	JP	
250-5924715-2703010	250-5924715-2703010	2025-12-31T10:55:19+09:00	2026-01-01T23:14:22+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	91.0								大阪府	564-0011	JP	
249-3513050-2332661		2025-12-31T10:32:59+09:00	2026-01-03T12:49:58+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 起毛インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0								石川県	925-0001	JP	
503-7839268-7073422	503-7839268-7073422	2025-12-31T09:41:39+09:00	2025-12-31T17:17:09+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き M/L/XL/2XL/3XL 大きいサイズ 運気アップ イ 	30817R-D-01	B0FM3MLC1J	Shipped	1	JPY	1298.0	118.0								東京都	157-0064	JP	
249-2482339-2737430	249-2482339-2737430	2025-12-31T08:01:14+09:00	2025-12-31T22:08:00+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-C-06	B0FLXCZJZY	Shipped	1	JPY	1798.0	163.0								熊本県	861-1203	JP	
249-2482339-2737430	249-2482339-2737430	2025-12-31T08:01:14+09:00	2025-12-31T22:08:00+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-C-04	B0FLXC3H6F	Shipped	1	JPY	1798.0	163.0								熊本県	861-1203	JP	
250-7814871-6310249	250-7814871-6310249	2025-12-31T07:27:44+09:00	2026-01-02T20:49:56+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-A-02	B0FLXCXYPJ	Shipped	1	JPY	1798.0	164.0	92.0	8.0				92.0		神奈川県	212-0054	JP	
249-2275944-9851038	249-2275944-9851038	2025-12-31T06:06:16+09:00	2026-01-01T17:59:09+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-C-01	B0FM3HQB4L	Shipped	1	JPY	1298.0	118.0								秋田県	016-0839	JP	
249-0244258-0467022	249-0244258-0467022	2025-12-31T05:31:05+09:00	2025-12-31T10:09:57+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-E-01	B0FM3FW7KV	Shipped	1	JPY	1298.0	118.0								東京都	175-0082	JP	
503-3381979-6555027		2025-12-31T01:09:36+09:00	2026-01-03T12:46:30+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								埼玉県	331-0801	JP	
250-9962677-2840616	250-9962677-2840616	2025-12-30T23:08:34+09:00	2026-01-03T12:05:38+09:00	Cancelled	Amazon	Amazon.co.jp			Standard	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-C-02	B0FLXD346X	Cancelled	0											宮城県	982-0802	JP	
503-3136752-9663031	503-3136752-9663031	2025-12-30T22:54:03+09:00	2025-12-31T11:08:06+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-A-01	B0FM3FT5XB	Shipped	1	JPY	1298.0	118.0								東京都	171-0021	JP	
249-5153970-1190237		2025-12-30T22:53:48+09:00	2026-01-02T17:43:13+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, 2XL, ブラック)	30718-D-01	B0FXBLB35Q	Shipped	2	JPY	3180.0	289.0								北海道	098-5821	JP	
249-7006868-1975008	249-7006868-1975008	2025-12-30T22:51:46+09:00	2026-01-01T10:40:39+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-C-03	B0FLT6YN9K	Shipped	1	JPY	1898.0	173.0								東京都	182-0016	JP	
249-1383831-1621421		2025-12-30T22:29:29+09:00	2026-01-03T12:45:39+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース シームレス ショーツ 綿混 ハイウエスト 還暦 大きいサイズ 深履き｜健康運・金運アップ 冷え対策・還暦祝いにも｜M/L/XL/2XL (JP, アルファベット, 2XL, レッド)	30827R-D-01	B0G3WBNNYB	Shipped	1	JPY	1000.0	91.0								神奈川県	230-0031	JP	
503-6537905-1480615		2025-12-30T22:21:06+09:00	2026-01-03T12:44:30+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 開運 赤いパンツ 2枚セット レディース シームレス ショーツ 綿混 ハイウエスト 還暦 大きいサイズ 深履き｜健康運・金運アップ 冷え対策・還暦祝いにも｜M/L/XL/2XL (JP, アルファベット, M, レッド)	30827R-A-01	B0G3W9FTWS	Shipped	1	JPY	1000.0	91.0								佐賀県	847-0022	JP	
249-3029163-4339817		2025-12-30T22:19:52+09:00	2026-01-03T12:43:32+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								東京都	164-0002	JP	
249-3456627-4831826		2025-12-30T22:17:11+09:00	2026-01-03T12:42:39+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 起毛インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0							三田市藍本	JP-28	6691358	JP	
503-6281075-5170238	503-6281075-5170238	2025-12-30T21:48:32+09:00	2025-12-31T06:14:45+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	91.0								愛知県	455-0845	JP	
503-7832057-3699837		2025-12-30T21:44:13+09:00	2026-01-02T16:32:22+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, XL, ブラック)	30718-C-01	B0FXBHGYZ4	Shipped	1	JPY	1590.0	145.0								東京都	193-0942	JP	
503-5157283-1769400	503-5157283-1769400	2025-12-30T21:29:39+09:00	2026-01-01T10:08:25+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	91.0								沖縄県	904-0203	JP	
250-2044046-4173414	250-2044046-4173414	2025-12-30T20:54:12+09:00	2025-12-31T15:16:20+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	3	JPY	3000.0	273.0								島根県	699-0721	JP	
249-2362956-0293465		2025-12-30T20:39:40+09:00	2026-01-03T12:41:47+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								Chiba-ken	277-0841	JP	
249-2086380-3537461	249-2086380-3537461	2025-12-30T20:13:05+09:00	2025-12-31T01:18:38+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 開運 赤いパンツ 2枚セット レディース 綿混 ハイウエスト 綿ショーツ 温活 深履き 深め ショーツ 大き 	30815R-D-01	B0FM3JY1PK	Shipped	1	JPY	1000.0	91.0								Tokyo-to	136-0071	JP	
250-3679181-9150251	250-3679181-9150251	2025-12-30T19:42:21+09:00	2026-01-01T02:15:09+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-B-06	B0FLXB89TJ	Shipped	1	JPY	1798.0	163.0								神奈川県	252-0813	JP	
250-6491603-7172669	250-6491603-7172669	2025-12-30T19:33:16+09:00	2025-12-31T01:45:11+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] ノンワイヤーブラセット シームレスブラ シームレスショーツ 脇高ブラ＆ショーツセット ふんわり谷間 	30902-C-04	B0FLXC3H6F	Shipped	1	JPY	1798.0	163.0								山形県	991-0041	JP	
250-4534839-0585406	250-4534839-0585406	2025-12-30T19:15:41+09:00	2026-01-01T16:40:53+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-E-03	B0FLTRR6N4	Shipped	1	JPY	1898.0	173.0								大阪府	537-0012	JP	
250-9162870-2922222		2025-12-30T19:06:52+09:00	2026-01-03T12:41:03+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L (JP, アルファベット, M, ブラック)	30718-A-01	B0FXBHCT99	Shipped	1	JPY	1590.0	145.0								Kanagawa-ken	239-0824	JP	
250-2807164-2704621		2025-12-30T19:06:19+09:00	2026-01-03T12:40:30+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 長袖 黒 高密度 起毛インナー 大きいサイズ レディース 防寒インナー 温活 ストレッチ 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, L, ブラック)	30718-B-01	B0FXBGCBBD	Shipped	1	JPY	1590.0	145.0								Kanagawa-ken	239-0824	JP	
250-4872907-9110237	250-4872907-9110237	2025-12-30T18:55:47+09:00	2025-12-31T02:09:21+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] レディース 赤いパンツ 2枚セット 綿 ハイウエスト レース付き 大きいサイズ 運気アップ 開運 パンツ イ	30817R-E-01	B0FM3FW7KV	Shipped	1	JPY	1298.0	118.0			354	32				福島県	976-0023	JP	
249-0969390-7595819		2025-12-30T18:43:31+09:00	2026-01-02T16:31:31+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	[&mellow] 超極暖 裏起毛インナー 厚手 裏起毛 インナー 長袖 黒 高密度 大きいサイズ レディース 防寒インナー 温活 ストレッチ インナー 防寒 下着 裏ボア カットソー トップス 無地 M/L/2L/3L(JP, アルファベット, 2XL, ブラック)	30718-D-01	B0FXBLB35Q	Shipped	1	JPY	1590.0	145.0								東京都	192-0363	JP	
250-0551158-6178243	250-0551158-6178243	2025-12-30T18:42:39+09:00	2025-12-31T17:27:57+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[&mellow] 温活ショーツ 5枚セット 綿ショーツ ハイウエスト レディース 深履き 深め 黒 パンツ 下着 冷え対策 イ 	30815-C-05	B0FLTZXDQJ	Shipped	1	JPY	1898.0	173.0								千葉県	276-0032	JP	
