※この情報は店舗様および楽天市場での重要な情報となります。データの取扱には十分にご注意ください。

データ対象期間,2026/02/01 ～ 2026/02/28
カタログID,商品管理番号,商品番号,商品名,SKU管理番号,システム連携用SKU番号,"SKU項目1","SKU項目2","SKU項目3","SKU項目4","SKU項目5","SKU項目6",売上金額,売上件数,売上個数
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000040","","ライトグレー【タンクトップ】","4L","","","","",1190,1,1
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000041","","モカベージュ【タンクトップ】","M","","","","",1190,1,1
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000044","","モカベージュ【タンクトップ】","3L","","","","",1190,1,1
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000055","","サテンブルー【タンクトップ】","4L","","","","",1190,1,1
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000066","","ブラック【キャミソール】","M","","","","",1190,1,1
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000067","","ブラック【キャミソール】","Ｌ","","","","",1190,1,1
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000076","","アッシュグレー【キャミソール】","M","","","","",2380,2,2
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000087","","モカベージュ【キャミソール】","Ｌ","","","","",1190,1,1
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000096","","サテンブルー【キャミソール】","M","","","","",1190,1,1
"","30705","","【吸湿速乾 ブラトップ】カップ付きインナー レディース ブラトップ タンクトップ キャミソール ノンワイヤーブラ ナイトブラ 締め付けない ブラキャミ カップ付きタンクトップ 大きいサイズ LL 3L 4L ヨガ 温活 ジュニア ロング 夜用ブラ 送料無料","r-sku00000107","","テラコッタ【キャミソール】","Ｌ","","","","",1090,1,1
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-A-01","","ブラック","M","","","","",6760,4,4
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-A-02","","モカ","M","","","","",5070,2,3
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-A-03","","ベージュ","M","","","","",8450,5,5
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-B-01","","ブラック","L","","","","",10140,5,6
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-B-02","","モカ","L","","","","",16900,7,10
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-B-03","","ベージュ","L","","","","",10140,5,6
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-C-01","","ブラック","LL","","","","",18590,8,11
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-C-02","","モカ","LL","","","","",11830,6,7
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-C-03","","ベージュ","LL","","","","",8450,3,5
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-D-01","","ブラック","3L","","","","",11830,5,7
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-D-02","","モカ","3L","","","","",11830,6,7
"","30713","","【アンダーゴムなし ブラトップ】 カップ付きタンクトップ ゴムなし インナー シームレス レディース タンクトップ 締め付けない シームレスブラ  ナイトブラ カップ一体型 胸を小さく見せる ブラキャミ ゴムフリー 大きいサイズ 3L シームレスインナー 送料無料","30713-D-03","","ベージュ","3L","","","","",6760,2,4
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000013","","ブラック（即納）","M","","","","",24860,12,14
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000014","","ブラック（即納）","L","","","","",52800,21,30
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000057","","ブラック","L","","","","",1100,1,2
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000058","","ブラック","LL","","","","",550,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000059","","ブラック","3L","","","","",998,1,2
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000060","","ブラック","4L","","","","",1650,2,3
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000061","","アッシュグレー","M","","","","",550,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000064","","アッシュグレー","3L","","","","",499,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000065","","アッシュグレー","4L","","","","",550,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000069","","モスグリーン","3L","","","","",1049,2,2
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000070","","モスグリーン","4L","","","","",1100,1,2
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000071","","アンティークローズ","M","","","","",550,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000074","","アンティークローズ","3L","","","","",499,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000075","","アンティークローズ","4L","","","","",1650,2,3
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000078","","テラコッタ","LL","","","","",550,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000088","","マリーゴールド","LL","","","","",550,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000089","","マリーゴールド","3L","","","","",550,1,1
"","30819","","【綿ショーツ 5枚セット】シームレス レディース クロッチ綿100％ 締め付けない 深め 綿パンツ 食い込まない 大きいサイズ 鼠径部 3L4L 温活ショーツ 下着 防寒  ハイウエストショーツ 深ばき お腹 黒 女性用 冷え対策 補正ショーツ 送料無料","r-sku00000031","","Ｂタイプ","LL","","","","",2990,1,1
"","30821","","＼セール◆899円／シームレスショーツ 5枚セット シームレスパンツ 食い込まない ローライズショーツ レディース 響かない ローライズショーツ ストレッチ 伸縮性 パンツ 無縫製 大人 浅め 大きいサイズ 下着 セットショーツ 無地 浅め スタンダード 送料無料","r-sku00000001","","5枚セット","M","","","","",990,1,1
"","30822","","【綿ショーツ4枚セット】綿ショーツ レディース 綿パンツ クロッチ綿100％ ハイウエスト 深ばき 深履き お腹すっぽり 鼠径部 締め付けない 大きいサイズ LL 3L 温活 防寒 保温 あったか 下着 セットショーツ 1000円ポッキリ 送料無料","r-sku00000001","","4枚セット","L","","","","",1000,1,1
"","30823","","シームレスショーツ レース 6枚セット レディース 食い込まない 無縫製 シームレス ショーツ 浅ばき ストレッチ レースショーツ バックレース 響かない ヨガ 大人 セクシー スタンダード 下着 セットショーツ 送料無料","r-sku00000001","","6枚セット","M","","","","",1290,1,1
"","30823","","シームレスショーツ レース 6枚セット レディース 食い込まない 無縫製 シームレス ショーツ 浅ばき ストレッチ レースショーツ バックレース 響かない ヨガ 大人 セクシー スタンダード 下着 セットショーツ 送料無料","r-sku00000002","","6枚セット","L","","","","",1290,1,1
"","30823","","シームレスショーツ レース 6枚セット レディース 食い込まない 無縫製 シームレス ショーツ 浅ばき ストレッチ レースショーツ バックレース 響かない ヨガ 大人 セクシー スタンダード 下着 セットショーツ 送料無料","r-sku00000003","","6枚セット","LL","","","","",2580,2,2
"","30824","","【綿ショーツ4枚セット】綿ショーツ 綿 パンツ 綿パンツ クロッチ綿100％ レディース 下着 綿 ショーツ 深め 大きいサイズ ハイウエスト 深履き 深ばき 鼠径部 締め付けない 綿パンツ 温活 LL 3L4L 防寒 保温 お腹すっぽり セットショーツ あったか 1000円ポッキリ","r-sku00000001","","4枚セット","XS","","","","",1000,1,1
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-01","","5枚セット【A】","M","","","","",13520,8,8
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-02","","5枚セット【B】","M","","","","",1690,1,1
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-03","","5枚セット【C】","M","","","","",3380,2,2
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-04","","5枚セット【D】","M","","","","",1690,1,1
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-05","","5枚セット【E】","M","","","","",15210,9,9
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-01","","5枚セット【A】","L","","","","",10140,6,6
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-02","","5枚セット【B】","L","","","","",3380,2,2
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-03","","5枚セット【C】","L","","","","",10140,6,6
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-04","","5枚セット【D】","L","","","","",6760,4,4
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-05","","5枚セット【E】","L","","","","",11830,7,7
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-C-01","","5枚セット【A】","LL","","","","",6760,4,4
