※この情報は店舗様および楽天市場での重要な情報となります。データの取扱には十分にご注意ください。

データ対象期間,2026/01/01 ～ 2026/01/31
カタログID,商品管理番号,商品番号,商品名,SKU管理番号,システム連携用SKU番号,"SKU項目1","SKU項目2","SKU項目3","SKU項目4","SKU項目5","SKU項目6",売上金額,売上件数,売上個数
"","30925","","＼アウトレット◆SALE／【フロントホックブラ】前ホック ブラジャー レディース ノンワイヤーブラ シームレスブラ 脇高ブラ 谷間 盛れる ナイトブラ 昼夜兼用 前開き 大きいサイズ 授乳 マタニティ 育乳 小胸 下着 前ホックブラ 送料無料","30925-D-05","","ボルドー","3L","","","","",2000,2,2
"","30926","","【ノンワイヤーブラ★脇高ブラ】楽ブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 昼夜兼用 シームレスブラ 大きいサイズ 4ホック 締め付けない 脇肉 補正 美胸 ブラトップ LL 3L 夜用ブラ 楽ブラ マタニティ 胸を小さく見せるブラ 送料無料","30926-A-03","","チェスナット","M","","","","",1490,1,1
"","30926","","【ノンワイヤーブラ★脇高ブラ】楽ブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 昼夜兼用 シームレスブラ 大きいサイズ 4ホック 締め付けない 脇肉 補正 美胸 ブラトップ LL 3L 夜用ブラ 楽ブラ マタニティ 胸を小さく見せるブラ 送料無料","30926-A-04","","ブラック","M","","","","",1490,1,1
"","30926","","【ノンワイヤーブラ★脇高ブラ】楽ブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 昼夜兼用 シームレスブラ 大きいサイズ 4ホック 締め付けない 脇肉 補正 美胸 ブラトップ LL 3L 夜用ブラ 楽ブラ マタニティ 胸を小さく見せるブラ 送料無料","30926-B-01","","エクリュ","L","","","","",1192,1,1
"","30926","","【ノンワイヤーブラ★脇高ブラ】楽ブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 昼夜兼用 シームレスブラ 大きいサイズ 4ホック 締め付けない 脇肉 補正 美胸 ブラトップ LL 3L 夜用ブラ 楽ブラ マタニティ 胸を小さく見せるブラ 送料無料","30926-B-02","","モカ","L","","","","",1192,1,1
"","30926","","【ノンワイヤーブラ★脇高ブラ】楽ブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 昼夜兼用 シームレスブラ 大きいサイズ 4ホック 締め付けない 脇肉 補正 美胸 ブラトップ LL 3L 夜用ブラ 楽ブラ マタニティ 胸を小さく見せるブラ 送料無料","30926-B-03","","チェスナット","L","","","","",1390,1,1
"","30926","","【ノンワイヤーブラ★脇高ブラ】楽ブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 昼夜兼用 シームレスブラ 大きいサイズ 4ホック 締め付けない 脇肉 補正 美胸 ブラトップ LL 3L 夜用ブラ 楽ブラ マタニティ 胸を小さく見せるブラ 送料無料","30926-B-04","","ブラック","L","","","","",1192,1,1
"","30926","","【ノンワイヤーブラ★脇高ブラ】楽ブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 昼夜兼用 シームレスブラ 大きいサイズ 4ホック 締め付けない 脇肉 補正 美胸 ブラトップ LL 3L 夜用ブラ 楽ブラ マタニティ 胸を小さく見せるブラ 送料無料","30926-D-01","","エクリュ","3L","","","","",1490,1,1
"","30926","","【ノンワイヤーブラ★脇高ブラ】楽ブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 昼夜兼用 シームレスブラ 大きいサイズ 4ホック 締め付けない 脇肉 補正 美胸 ブラトップ LL 3L 夜用ブラ 楽ブラ マタニティ 胸を小さく見せるブラ 送料無料","30926-D-04","","ブラック","3L","","","","",1490,1,1
"","9034","","【3点購入で送料無料】シームレスブラ ノンワイヤーブラ レディース ブラジャー ナイトブラ 締め付けない 無縫製 脇高 昼夜兼用 スポブラ カップ付きインナー ブラトップ 胸を小さく見せる 大きいサイズ 3L タンクトップ キャミソール ジュニア","r-sku00000049","","【B】ヌードベージュ","LL","","","","",1580,1,2
"","am135","","＼再入荷／【極暖 裏起毛レギンス◆厚手】裏起毛 レギンス レディース 1200デニール 超厚手 ハイウエスト スパッツ 締め付けない 腹巻き付き 腹巻きパンツ 防寒 極暖パンツ あったか 裏起毛パンツ スポーツ ストレッチ 伸びる 温かい 3L 大きいサイズ 黒 下着 送料無料","r-sku00000001","","ブラック（即納）","フリーサイズ","","","","",98010,68,99
"","am135","","＼再入荷／【極暖 裏起毛レギンス◆厚手】裏起毛 レギンス レディース 1200デニール 超厚手 ハイウエスト スパッツ 締め付けない 腹巻き付き 腹巻きパンツ 防寒 極暖パンツ あったか 裏起毛パンツ スポーツ ストレッチ 伸びる 温かい 3L 大きいサイズ 黒 下着 送料無料","r-sku00000002","","ブラック（予約◆2月上旬入荷分）","フリーサイズ","","","","",7920,3,8
"","am135","","＼再入荷／【極暖 裏起毛レギンス◆厚手】裏起毛 レギンス レディース 1200デニール 超厚手 ハイウエスト スパッツ 締め付けない 腹巻き付き 腹巻きパンツ 防寒 極暖パンツ あったか 裏起毛パンツ スポーツ ストレッチ 伸びる 温かい 3L 大きいサイズ 黒 下着 送料無料","r-sku00000003","","ブラック（予約◆1/27頃入荷予定）","フリーサイズ","","","","",12870,8,13
"","am135","","＼再入荷／【極暖 裏起毛レギンス◆厚手】裏起毛 レギンス レディース 1200デニール 超厚手 ハイウエスト スパッツ 締め付けない 腹巻き付き 腹巻きパンツ 防寒 極暖パンツ あったか 裏起毛パンツ スポーツ ストレッチ 伸びる 温かい 3L 大きいサイズ 黒 下着 送料無料","r-sku00000004","","ブラック（即納）","フリーサイズ","","","","",44550,33,45
"","red2p","","【2枚セット◆赤いパンツ】赤パンツ レディース 還暦祝い 女性 赤いショーツ 開運 綿ショーツ ハイウエスト 深ばき 深履き 温活ショーツ クロッチ綿100％ 大きいサイズ 60歳 新年 縁起 ギフト 母 プレゼント 幸運 申年 送料無料","r-sku00000006","","2枚セット（即納）","M","","","","",7000,6,7
"","red2p","","【2枚セット◆赤いパンツ】赤パンツ レディース 還暦祝い 女性 赤いショーツ 開運 綿ショーツ ハイウエスト 深ばき 深履き 温活ショーツ クロッチ綿100％ 大きいサイズ 60歳 新年 縁起 ギフト 母 プレゼント 幸運 申年 送料無料","r-sku00000007","","2枚セット（即納）","L","","","","",18000,14,18
"","red2p","","【2枚セット◆赤いパンツ】赤パンツ レディース 還暦祝い 女性 赤いショーツ 開運 綿ショーツ ハイウエスト 深ばき 深履き 温活ショーツ クロッチ綿100％ 大きいサイズ 60歳 新年 縁起 ギフト 母 プレゼント 幸運 申年 送料無料","r-sku00000008","","2枚セット（即納）","LL","","","","",17000,16,17
"","red2p","","【2枚セット◆赤いパンツ】赤パンツ レディース 還暦祝い 女性 赤いショーツ 開運 綿ショーツ ハイウエスト 深ばき 深履き 温活ショーツ クロッチ綿100％ 大きいサイズ 60歳 新年 縁起 ギフト 母 プレゼント 幸運 申年 送料無料","r-sku00000009","","2枚セット（即納）","3L","","","","",17000,15,17
"","red2p","","【2枚セット◆赤いパンツ】赤パンツ レディース 還暦祝い 女性 赤いショーツ 開運 綿ショーツ ハイウエスト 深ばき 深履き 温活ショーツ クロッチ綿100％ 大きいサイズ 60歳 新年 縁起 ギフト 母 プレゼント 幸運 申年 送料無料","r-sku00000010","","2枚セット（即納）","4L","","","","",5000,4,5
"","red2p_s","","【2枚セット◆赤いパンツ】赤パンツ レディース シームレスショーツ ハイウエスト 深ばき 食い込まない 開運 還暦祝い 女性 赤いショーツ 深履き クロッチ綿100％ 大きいサイズ 温活ショーツ 60歳 縁起 ギフト 母 プレゼント 申年 送料無料","r-sku00000001","","赤（2枚セット）","M","","","","",9000,6,9
"","red2p_s","","【2枚セット◆赤いパンツ】赤パンツ レディース シームレスショーツ ハイウエスト 深ばき 食い込まない 開運 還暦祝い 女性 赤いショーツ 深履き クロッチ綿100％ 大きいサイズ 温活ショーツ 60歳 縁起 ギフト 母 プレゼント 申年 送料無料","r-sku00000002","","赤（2枚セット）","L","","","","",4000,3,4
"","red2p_s","","【2枚セット◆赤いパンツ】赤パンツ レディース シームレスショーツ ハイウエスト 深ばき 食い込まない 開運 還暦祝い 女性 赤いショーツ 深履き クロッチ綿100％ 大きいサイズ 温活ショーツ 60歳 縁起 ギフト 母 プレゼント 申年 送料無料","r-sku00000003","","赤（2枚セット）","LL","","","","",3000,2,3
"","red2p-2","","【2枚セット◆赤いパンツ】赤パンツ レディース 開運 還暦祝い 女性 赤いショーツ 綿ショーツ ハイウエスト 深ばき 深履き 食い込まない クロッチ綿100％ 大きいサイズ 60歳 縁起 新年 ギフト 母の日 プレゼント 幸運 申年 送料無料","r-sku00000006","","2枚セット（即納）","M","","","","",23220,16,18
"","red2p-2","","【2枚セット◆赤いパンツ】赤パンツ レディース 開運 還暦祝い 女性 赤いショーツ 綿ショーツ ハイウエスト 深ばき 深履き 食い込まない クロッチ綿100％ 大きいサイズ 60歳 縁起 新年 ギフト 母の日 プレゼント 幸運 申年 送料無料","r-sku00000007","","2枚セット（即納）","L","","","","",38700,25,30
"","red2p-2","","【2枚セット◆赤いパンツ】赤パンツ レディース 開運 還暦祝い 女性 赤いショーツ 綿ショーツ ハイウエスト 深ばき 深履き 食い込まない クロッチ綿100％ 大きいサイズ 60歳 縁起 新年 ギフト 母の日 プレゼント 幸運 申年 送料無料","r-sku00000008","","2枚セット（即納）","LL","","","","",27090,17,21
"","red2p-2","","【2枚セット◆赤いパンツ】赤パンツ レディース 開運 還暦祝い 女性 赤いショーツ 綿ショーツ ハイウエスト 深ばき 深履き 食い込まない クロッチ綿100％ 大きいサイズ 60歳 縁起 新年 ギフト 母の日 プレゼント 幸運 申年 送料無料","r-sku00000009","","2枚セット（即納）","3L","","","","",11610,8,9
"","red2p-2","","【2枚セット◆赤いパンツ】赤パンツ レディース 開運 還暦祝い 女性 赤いショーツ 綿ショーツ ハイウエスト 深ばき 深履き 食い込まない クロッチ綿100％ 大きいサイズ 60歳 縁起 新年 ギフト 母の日 プレゼント 幸運 申年 送料無料","r-sku00000010","","2枚セット（即納）","4L","","","","",5160,4,4
