※この情報は店舗様および楽天市場での重要な情報となります。データの取扱には十分にご注意ください。

データ対象期間,2025/12/01 ～ 2025/12/31
カタログID,商品管理番号,商品番号,商品名,SKU管理番号,システム連携用SKU番号,"SKU項目1","SKU項目2","SKU項目3","SKU項目4","SKU項目5","SKU項目6",売上金額,売上件数,売上個数
"","30718","","＼10%OFF◆クーポン／【極暖 裏起毛インナー◆超高密度起毛】裏起毛インナー レディース ヒートテック 裏ボア インナー 防寒 シャツ  長袖 カットソー トップス 冬 無地 温活 裏起毛カットソー トップス 冷え対策 保温 毛布 ロンT 送料無料","r-sku00000024","","ブラック（12月上旬）","3L","","","","",6360,3,4
"","30718","","＼10%OFF◆クーポン／【極暖 裏起毛インナー◆超高密度起毛】裏起毛インナー レディース ヒートテック 裏ボア インナー 防寒 シャツ  長袖 カットソー トップス 冬 無地 温活 裏起毛カットソー トップス 冷え対策 保温 毛布 ロンT 送料無料","r-sku00000025","","ブラック（12/22〜順次出荷予定）","M","","","","",19080,10,12
"","30718","","＼10%OFF◆クーポン／【極暖 裏起毛インナー◆超高密度起毛】裏起毛インナー レディース ヒートテック 裏ボア インナー 防寒 シャツ  長袖 カットソー トップス 冬 無地 温活 裏起毛カットソー トップス 冷え対策 保温 毛布 ロンT 送料無料","r-sku00000026","","ブラック（12/22〜順次出荷予定）","L","","","","",20670,9,13
"","30718","","＼10%OFF◆クーポン／【極暖 裏起毛インナー◆超高密度起毛】裏起毛インナー レディース ヒートテック 裏ボア インナー 防寒 シャツ  長袖 カットソー トップス 冬 無地 温活 裏起毛カットソー トップス 冷え対策 保温 毛布 ロンT 送料無料","r-sku00000027","","ブラック（12/22〜順次出荷予定）","LL","","","","",11130,6,7
"","30718","","＼10%OFF◆クーポン／【極暖 裏起毛インナー◆超高密度起毛】裏起毛インナー レディース ヒートテック 裏ボア インナー 防寒 シャツ  長袖 カットソー トップス 冬 無地 温活 裏起毛カットソー トップス 冷え対策 保温 毛布 ロンT 送料無料","r-sku00000028","","ブラック（12/7〜順次発送予定）","3L","","","","",3180,2,2
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000013","","ブラック（即納）","M","","","","",69290,31,41
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000014","","ブラック（即納）","L","","","","",82810,38,49
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000015","","ブラック（即納）","LL","","","","",20280,10,12
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000016","","ブラック（即納）","3L","","","","",33800,14,20
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000017","","ブラック（12/17頃〜順次発送）","M","","","","",13520,7,8
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000018","","ブラック（ご予約分）","L","","","","",35490,16,21
"","30719","","【極暖 裏起毛インナー メンズ◆超高密度】ヒートテック 冬用インナー 長袖 防寒 Uネック メンズシャツ 黒 大きいサイズ 大きめ トップス インナー アウトドア 無地 スポーツ ゴルフ 釣り 防寒インナー ロンT 下着 男性 肌着 キャンプ 送料無料","r-sku00000019","","ブラック（ご予約分）","LL","","","","",23660,10,14
"","30815","","＼1000円以上で送料無料／【温活ショーツ】綿ショーツ 綿 パンツ 綿パンツ クロッチ綿100％ レディース 下着 綿 ショーツ 深め 大きいサイズ ハイウエスト 深履き 深ばき 鼠径部 締め付けない 綿パンツ 温活 LL 3L4L 防寒 保温 お腹すっぽり セットショーツ あったか","r-sku00000061","","グレー","M","","","","",1194,1,3
"","30815","","＼1000円以上で送料無料／【温活ショーツ】綿ショーツ 綿 パンツ 綿パンツ クロッチ綿100％ レディース 下着 綿 ショーツ 深め 大きいサイズ ハイウエスト 深履き 深ばき 鼠径部 締め付けない 綿パンツ 温活 LL 3L4L 防寒 保温 お腹すっぽり セットショーツ あったか","r-sku00000063","","グレー","LL","","","","",1194,1,3
"","30815","","＼1000円以上で送料無料／【温活ショーツ】綿ショーツ 綿 パンツ 綿パンツ クロッチ綿100％ レディース 下着 綿 ショーツ 深め 大きいサイズ ハイウエスト 深履き 深ばき 鼠径部 締め付けない 綿パンツ 温活 LL 3L4L 防寒 保温 お腹すっぽり セットショーツ あったか","r-sku00000064","","グレー","3L","","","","",1194,1,3
"","30815","","＼1000円以上で送料無料／【温活ショーツ】綿ショーツ 綿 パンツ 綿パンツ クロッチ綿100％ レディース 下着 綿 ショーツ 深め 大きいサイズ ハイウエスト 深履き 深ばき 鼠径部 締め付けない 綿パンツ 温活 LL 3L4L 防寒 保温 お腹すっぽり セットショーツ あったか","r-sku00000065","","グレー","4L","","","","",398,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000002","","ブラック","L","","","","",996,1,2
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000003","","ブラック","LL","","","","",2490,2,5
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000004","","ブラック","3L","","","","",498,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000005","","ブラック","4L","","","","",3984,3,8
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000010","","アッシュグレー","4L","","","","",996,2,2
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000012","","アンティークローズ","L","","","","",996,1,2
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000014","","アンティークローズ","3L","","","","",498,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000018","","モスグリーン","LL","","","","",498,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000019","","モスグリーン","3L","","","","",498,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000020","","モスグリーン","4L","","","","",996,1,2
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000025","","テラコッタ","4L","","","","",498,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000030","","マリーゴールド","4L","","","","",498,1,1
"","30817","","＼レース ハイウエストショーツ／【綿 レースショーツ】綿ショーツ 深ばき レースレディース 深め 綿パンツ レース レディース ハイウエスト 大きいサイズ 深履き 単品ショーツ お腹すっぽり 温活ショーツ LL3L4L 黒 クロッチ綿100％ 補正ショーツ 下着 骨盤 女性用 送料無料","r-sku00000035","","ベージュ","4L","","","","",498,1,1
"","30819","","【綿ショーツ 5枚セット】シームレス レディース クロッチ綿100％ 締め付けない 深め 綿パンツ 食い込まない 大きいサイズ 鼠径部 3L4L 温活ショーツ 下着 防寒  ハイウエストショーツ 深ばき お腹 黒 女性用 冷え対策 補正ショーツ 送料無料","r-sku00000027","","Ａタイプ","LL","","","","",2490,1,1
"","30819","","【綿ショーツ 5枚セット】シームレス レディース クロッチ綿100％ 締め付けない 深め 綿パンツ 食い込まない 大きいサイズ 鼠径部 3L4L 温活ショーツ 下着 防寒  ハイウエストショーツ 深ばき お腹 黒 女性用 冷え対策 補正ショーツ 送料無料","r-sku00000028","","Ａタイプ","3L","","","","",5300,1,2
"","30819","","【綿ショーツ 5枚セット】シームレス レディース クロッチ綿100％ 締め付けない 深め 綿パンツ 食い込まない 大きいサイズ 鼠径部 3L4L 温活ショーツ 下着 防寒  ハイウエストショーツ 深ばき お腹 黒 女性用 冷え対策 補正ショーツ 送料無料","r-sku00000031","","Ｂタイプ","LL","","","","",2650,1,1
"","30819","","【綿ショーツ 5枚セット】シームレス レディース クロッチ綿100％ 締め付けない 深め 綿パンツ 食い込まない 大きいサイズ 鼠径部 3L4L 温活ショーツ 下着 防寒  ハイウエストショーツ 深ばき お腹 黒 女性用 冷え対策 補正ショーツ 送料無料","r-sku00000032","","Ｂタイプ","3L","","","","",5340,2,2
"","30819","","【綿ショーツ 5枚セット】シームレス レディース クロッチ綿100％ 締め付けない 深め 綿パンツ 食い込まない 大きいサイズ 鼠径部 3L4L 温活ショーツ 下着 防寒  ハイウエストショーツ 深ばき お腹 黒 女性用 冷え対策 補正ショーツ 送料無料","r-sku00000035","","Cタイプ","LL","","","","",2490,1,1
"","30819","","【綿ショーツ 5枚セット】シームレス レディース クロッチ綿100％ 締め付けない 深め 綿パンツ 食い込まない 大きいサイズ 鼠径部 3L4L 温活ショーツ 下着 防寒  ハイウエストショーツ 深ばき お腹 黒 女性用 冷え対策 補正ショーツ 送料無料","r-sku00000038","","Dタイプ","L","","","","",2690,1,1
"","30819","","【綿ショーツ 5枚セット】シームレス レディース クロッチ綿100％ 締め付けない 深め 綿パンツ 食い込まない 大きいサイズ 鼠径部 3L4L 温活ショーツ 下着 防寒  ハイウエストショーツ 深ばき お腹 黒 女性用 冷え対策 補正ショーツ 送料無料","r-sku00000039","","Dタイプ","LL","","","","",2490,1,1
"","30823","","シームレスショーツ レース 6枚セット レディース 食い込まない 無縫製 シームレス ショーツ 浅ばき ストレッチ レースショーツ バックレース 響かない ヨガ 大人 セクシー スタンダード 下着 セットショーツ 送料無料","r-sku00000001","","6枚セット","M","","","","",1890,1,1
"","30824","","【綿ショーツ4枚セット】綿ショーツ 綿 パンツ 綿パンツ クロッチ綿100％ レディース 下着 綿 ショーツ 深め 大きいサイズ ハイウエスト 深履き 深ばき 鼠径部 締め付けない 綿パンツ 温活 LL 3L4L 防寒 保温 お腹すっぽり セットショーツ あったか 1000円ポッキリ","r-sku00000002","","4枚セット","S","","","","",1000,1,1
"","30824","","【綿ショーツ4枚セット】綿ショーツ 綿 パンツ 綿パンツ クロッチ綿100％ レディース 下着 綿 ショーツ 深め 大きいサイズ ハイウエスト 深履き 深ばき 鼠径部 締め付けない 綿パンツ 温活 LL 3L4L 防寒 保温 お腹すっぽり セットショーツ あったか 1000円ポッキリ","r-sku00000003","","4枚セット","M","","","","","",1,""
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-01","","5枚セット【A】","M","","","","",16900,10,10
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-02","","5枚セット【B】","M","","","","",5070,3,3
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-03","","5枚セット【C】","M","","","","",6760,4,4
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-04","","5枚セット【D】","M","","","","",13520,8,8
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-A-05","","5枚セット【E】","M","","","","",21970,13,13
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-01","","5枚セット【A】","L","","","","",20280,12,12
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-02","","5枚セット【B】","L","","","","",6760,4,4
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-03","","5枚セット【C】","L","","","","",6760,4,4
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-04","","5枚セット【D】","L","","","","",20280,12,12
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-B-05","","5枚セット【E】","L","","","","",28730,17,17
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-C-01","","5枚セット【A】","LL","","","","",15210,9,9
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-C-02","","5枚セット【B】","LL","","","","",1690,1,1
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-C-04","","5枚セット【D】","LL","","","","",11830,7,7
"","30827","","【マラソン限定10%OFFクーポン◆新色】5枚セット★7枚セット シームレスショーツ レディース 深ばき ハイウエスト 深履き 食い込まない ショーツ シームレスパンツ 締め付けない 大きいサイズ 3L クロッチ綿100％ ヨガ ボクサー 下着 女性 セット 送料無料","30827-5s-C-05","","5枚セット【E】","LL","","","","",11830,7,7
